,autoencoding_loss,binarize_thresh,budget_hours,color,color_0,contractive,contractive_coef,dataset,denoise,eps,filter_size,k,k_0,k_1,k_2,k_3,k_4,l2,lr,marginalized,max_nb_epochs,merge_op,mode,model_name,n_steps,nb_fc_layers,nb_fc_units_0,nb_fc_units_1,nb_fc_units_2,nb_fc_units_3,nb_filters_0,nb_filters_1,nb_filters_2,nb_filters_3,nb_filters_4,nb_filters_mul,nb_hidden_units_0,nb_hidden_units_1,nb_hidden_units_2,nb_hidden_units_3,nb_hidden_units_4,nb_layers,nb_recurrent_layers,nb_recurrent_units_0,nb_recurrent_units_1,nb_recurrent_units_2,nbatch,ndf,ndfc,ngf,ngfc,niter,niter_decay,noise,nonlin,nonlin_out,normalize_func,nz,parallel,parallel_reduce_func,parallel_share,patch_index,patch_size,recurrent_model,reduce_func,scale,sparse_func,stride,use_wta_channel,use_wta_sparse,use_wta_spatial,walkback,walkback_mode,weight_sharing,wta_channel_stride,wta_sparse_perc,x_max,x_min,x_sigma,x_stride,y_max,y_min,y_sigma,y_stride,in_objectness,out_objectness,in_max,in_count,out_max,out_count
10,squared_error,,6.0,,,False,,digits,,,5.0,,4.0,4.0,1.0,1.0,4.0,,,False,,mul,random,model101,,,,,,,64.0,256.0,32.0,32.0,512.0,,,,,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,wta_k_spatial,,,,,1.0,bengio_without_sampling,True,,,,,,,,,,,1.00000524521,0.999994277954,0.00513294432312,0.0,0.13905261457,0.0
11,squared_error,,6.0,,,False,,digits,,,5.0,,3.0,3.0,4.0,1.0,3.0,,,False,,sum,random,model101,,,,,,,8.0,512.0,256.0,8.0,32.0,,,,,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,wta_k_spatial,,,,,1.0,bengio_without_sampling,True,,,,,,,,,,,2.57091808319,4.95065069199,0.302592134002,0.0,0.527486820481,0.174109367944
12,squared_error,0.5,6.0,,,False,,digits,,,3.0,,,,,,,,,False,,,,model55,,,,,,,32.0,64.0,64.0,128.0,64.0,1.0,,,,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,False,5.0,bengio_without_sampling,,2.0,,,,,,,,,,1.24656951427,2.93066978455,0.267942718885,0.0,0.387614823597,0.108282953583
13,squared_error,,6.0,predicted,,False,,digits,,0.0,,,,,,,,,,False,9999999999.0,,random,model88,79.0,3.0,900.0,700.0,1900.0,,,,,,,,,,,,,,1.0,200.0,,,,,,,,,,,very_leaky_rectify,sigmoid,sigmoid,,1.0,sum,False,0.0,3.0,rnn,max,,,,,,,1.0,bengio_without_sampling,,,,width,0.0,1,1.0,height,0.0,1,1.0,1.41987609863,1.88197183609,0.104689834989,0.151514997832,0.326842994394,0.038273353517
14,squared_error,,6.0,predicted,,False,,digits,,0.0,,,,,,,,,,False,9999999999.0,,random,model88,19.0,4.0,1700.0,600.0,2000.0,1000.0,,,,,,,,,,,,,2.0,500.0,400.0,,,,,,,,,,rectify,sigmoid,sigmoid,,1.0,sum,False,0.0,3.0,rnn,max,,,,,,,1.0,bengio_without_sampling,,,,width,0.0,0.5,1.0,height,0.0,0.5,1.0,4.36290836334,5.34726476669,0.643214763891,0.559141849557,0.356263408464,0.208648529622
15,squared_error,,6.0,,,False,,digits,,,3.0,,,,,,,,,False,,,,model55,,,,,,,128.0,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,True,1.0,bengio_without_sampling,,3.0,,,,,,,,,,1.49008142948,2.24090480804,0.0316422902174,0.0,0.357328661307,0.0
16,squared_error,,6.0,,,False,,digits,,,3.0,,2.0,2.0,1.0,2.0,4.0,,,False,,sum,random,model101,,,,,,,64.0,16.0,512.0,32.0,128.0,,,,,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,max_k_spatial,,,,,1.0,bengio_without_sampling,False,,,,,,,,,,,2.68043208122,4.14259195328,0.313146776107,0.0,0.491330400697,0.169380381894
17,squared_error,,2.0,,,True,9.36454849498,digits,,,,,,,,,,,,False,,,,model64,,,,,,,,,,,,,1000.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,1.0,bengio_without_sampling,,,0.0505050505051,,,,,,,,,2.82405757904,5.01720619202,0.328778716969,0.0,0.520185881245,0.249346700746
18,squared_error,0.5,6.0,,,False,,digits,,,3.0,,,,,,,,,False,,,,model55,,,,,,,8.0,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,True,1.0,bengio_without_sampling,,1.0,,,,,,,,,,2.52050995827,2.73598408699,0.406243082224,0.001,0.589489627302,0.216837926113
19,squared_error,,2.0,,,True,80.2675585284,digits,,,,,,,,,,,,False,,,,model64,,,,,,,,,,,,,600.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,3.0,bengio_without_sampling,,,0.383838383838,,,,,,,,,4.01027345657,6.52586603165,0.358196988393,0.0,0.553784832962,0.264811345058
20,squared_error,,2.0,,,False,,digits,,,,,,,,,,,,False,,,,model64,,,,,,,,,,,,,300.0,100.0,900.0,100.0,100.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,1.0,bengio_without_sampling,,,0.232323232323,,,,,,,,,0.999998211861,0.999989032745,0.11889410764,0.0,0.332111954689,0.0
21,squared_error,,6.0,predicted,,False,,digits,,0.0,,,,,,,,,,False,9999999999.0,,random,model88,61.0,2.0,1300.0,100.0,,,,,,,,,,,,,,,2.0,400.0,300.0,,,,,,,,,,rectify,sigmoid,sigmoid,,1.0,sum,False,0.0,3.0,rnn,max,,,,,,,1.0,bengio_without_sampling,,,,width,0.0,1,1.0,height,0.0,1,1.0,4.67892217636,5.88321876526,0.546735489641,0.449735123818,0.460279010738,0.231600672311
22,squared_error,,6.0,,,False,,digits,0.111111111111,,3.0,,,,,,,,,False,,,,model55,,,,,,,32.0,64.0,128.0,8.0,8.0,1.0,,,,,,5.0,,,,,,,,,,,,zero_masking,,,,,,,,,,,,,,,True,,False,4.0,bengio_without_sampling,,1.0,,,,,,,,,,1.50609767437,2.50879907608,0.0861968385888,0.0,0.36645475226,0.0991819073448
23,squared_error,,2.0,,,False,,digits,,,,,,,,,,,,False,,,,model64,,,,,,,,,,,,,500.0,600.0,400.0,1000.0,800.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,1.0,bengio_without_sampling,,,0.292929292929,,,,,,,,,4.54033660889,7.47090482712,0.453970164303,0.335629052964,0.570634042335,0.3424359732
24,squared_error,,6.0,,,False,,digits,0.434343434343,,3.0,,,,,,,,,False,,,,model55,,,,,,,128.0,32.0,8.0,16.0,64.0,1.0,,,,,,5.0,,,,,,,,,,,,zero_masking,,,,,,,,,,,,,,,True,,False,1.0,bengio_without_sampling,,3.0,,,,,,,,,,1.15800154209,3.08615446091,0.173548544235,0.0,0.41337903993,0.004
25,squared_error,,6.0,,1.0,False,,digits,,0.0,,,,,,,,,,False,9999999999.0,,random,model88,28.0,3.0,600.0,1600.0,1500.0,,,,,,,,,,,,,,1.0,500.0,,,,,,,,,,,rectify,sigmoid,sigmoid,,1.0,sum,False,0.0,6.0,rnn,over,,,,,,,1.0,bengio_without_sampling,,,,width,0.0,1,1.0,height,0.0,1,1.0,5.96950626373,8.22709178925,0.70273002382,0.454277730085,0.478482044893,0.300204154283
26,squared_error,,6.0,,,False,,digits,,,5.0,,2.0,,,,,,,False,,sum,random,model101,,,,,,,64.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,wta_k_spatial,,,,,1.0,bengio_without_sampling,True,,,,,,,,,,,3.16441369057,3.77811169624,0.42310928807,0.003,0.614443198014,0.327247479519
27,squared_error,,6.0,,,False,,digits,,,5.0,,1.0,,,,,,,False,,sum,random,model101,,,,,,,512.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,wta_k_spatial,,,,,1.0,bengio_without_sampling,False,,,,,,,,,,,4.11724472046,5.99386262894,0.453647513191,0.111161005637,0.624689544143,0.365393890339
28,squared_error,,2.0,,,False,,digits,,,,,,,,,,,,False,,,,model64,,,,,,,,,,,,,900.0,500.0,1000.0,800.0,700.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,1.0,bengio_without_sampling,,,0.424242424242,,,,,,,,,4.03354120255,8.3002576828,0.489936067558,0.23651407375,0.559935343657,0.296695154629
29,squared_error,,2.0,,,True,4.34782608696,digits,,,,,,,,,,,,False,,,,model64,,,,,,,,,,,,,100.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,4.0,bengio_without_sampling,,,0.646464646465,,,,,,,,,2.9980494976,3.54502439499,0.323551666739,0.0005,0.438255778196,0.123755122104
30,squared_error,,2.0,,,True,74.2474916388,digits,0.217171717172,,,,,,,,,,,False,,,,model64,,,,,,,,,,,,,500.0,,,,,1.0,,,,,,,,,,,,zero_masking,,,,,,,,,,,,,,,,True,,1.0,bengio_without_sampling,,,0.10101010101,,,,,,,,,1.75589191914,3.22239398956,0.30105664085,0.0,0.466003498418,0.142948424539
31,squared_error,,2.0,,,True,29.7658862876,digits,0.252525252525,,,,,,,,,,,False,,,,model64,,,,,,,,,,,,,600.0,,,,,1.0,,,,,,,,,,,,zero_masking,,,,,,,,,,,,,,,,True,,1.0,bengio_without_sampling,,,0.636363636364,,,,,,,,,1.11832857132,3.77700924873,0.237077090688,0.0,0.399442815779,0.0
32,squared_error,0.5,2.0,,,True,65.2173913043,digits,0.176767676768,,,,,,,,,,,False,,,,model64,,,,,,,,,,,,,1000.0,,,,,1.0,,,,,,,,,,,,zero_masking,,,,,,,,,,,,,,,,True,,1.0,bengio_without_sampling,,,0.89898989899,,,,,,,,,1.24037897587,4.25751161575,0.266552662625,0.0,0.369893226789,0.0522506247581
33,squared_error,,6.0,,,False,,digits,,,5.0,,,,,,,,,False,,,,model55,,,,,,,8.0,512.0,16.0,128.0,128.0,1.0,,,,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,False,1.0,bengio_without_sampling,,2.0,,,,,,,,,,4.0308971405,8.67120838165,0.494510960124,0.42348220821,0.57700632542,0.359260291599
34,squared_error,0.5,2.0,,,False,,digits,0.272727272727,,,,,,,,,,,False,,,,model64,,,,,,,,,,,,,1000.0,600.0,1000.0,400.0,500.0,5.0,,,,,,,,,,,,salt_and_pepper,,,,,,,,,,,,,,,,True,,1.0,bengio_without_sampling,,,0.79797979798,,,,,,,,,2.65158987045,3.95358467102,0.377238893322,0.324502910823,0.473784440155,0.139070593885
35,squared_error,,2.0,,,True,91.6387959866,digits,0.409090909091,,,,,,,,,,,False,,,,model64,,,,,,,,,,,,,1000.0,,,,,1.0,,,,,,,,,,,,zero_masking,,,,,,,,,,,,,,,,True,,1.0,bengio_without_sampling,,,0.444444444444,,,,,,,,,1.08119142056,2.27253341675,0.242543530154,0.0,0.362962044972,0.0
36,squared_error,0.5,6.0,,,False,,digits,0.207070707071,,3.0,,,,,,,,,False,,,,model55,,,,,,,64.0,,,,,1.0,,,,,,1.0,,,,,,,,,,,,zero_masking,,,,,,,,,,,,,,,True,,False,1.0,bengio_without_sampling,,2.0,,,,,,,,,,1.00005018711,1.01257205009,0.0060663651675,0.0,0.0490525402129,0.0
37,squared_error,,2.0,,,True,39.1304347826,digits,0.464646464646,,,,,,,,,,,False,,,,model64,,,,,,,,,,,,,800.0,,,,,1.0,,,,,,,,,,,,zero_masking,,,,,,,,,,,,,,,,True,,1.0,bengio_without_sampling,,,0.959595959596,,,,,,,,,1.01002073288,1.50050568581,0.130673961838,0.0,0.299666524275,0.0
38,squared_error,,6.0,,,False,,digits,0.393939393939,,3.0,,,,,,,,,False,,,,model55,,,,,,,128.0,,,,,1.0,,,,,,1.0,,,,,,,,,,,,zero_masking,,,,,,,,,,,,,,,True,,False,1.0,bengio_without_sampling,,1.0,,,,,,,,,,0.999999165535,1.00000929832,0.00461061857641,0.0,0.0459567718208,0.0
39,squared_error,,6.0,,,False,,digits,,,3.0,,,,,,,,,False,,,,model55,,,,,,,512.0,8.0,64.0,128.0,256.0,1.0,,,,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,False,1.0,bengio_without_sampling,,2.0,,,,,,,,,,3.94654417038,5.49349212646,0.392330231675,0.151514997832,0.573979819742,0.321984681161
40,squared_error,,6.0,,,False,,digits,0.242424242424,,5.0,,,,,,,,,False,,,,model55,,,,,,,512.0,,,,,1.0,,,,,,1.0,,,,,,,,,,,,salt_and_pepper,,,,,,,,,,,,,,,True,,True,1.0,bengio_without_sampling,,2.0,,,,,,,,,,3.39458274841,3.55449128151,0.410488338084,0.012,0.606735480592,0.295646022802
41,squared_error,0.5,2.0,,,True,57.1906354515,digits,0.267676767677,,,,,,,,,,,False,,,,model64,,,,,,,,,,,,,400.0,,,,,1.0,,,,,,,,,,,,zero_masking,,,,,,,,,,,,,,,,True,,1.0,bengio_without_sampling,,,0.969696969697,,,,,,,,,1.56600904465,3.97657895088,0.334217728215,0.0,0.463808730592,0.001
42,squared_error,0.5,6.0,,,False,,digits,0.277777777778,,3.0,,,,,,,,,False,,,,model55,,,,,,,512.0,512.0,32.0,512.0,16.0,1.0,,,,,,5.0,,,,,,,,,,,,zero_masking,,,,,,,,,,,,,,,True,,False,2.0,bengio_without_sampling,,2.0,,,,,,,,,,1.54995810986,4.125852108,0.231112376012,0.0,0.452518521668,0.107567848492
43,squared_error,,2.0,,,False,,digits,0.353535353535,,,,,,,,,,,False,,,,model64,,,,,,,,,,,,,1000.0,700.0,1000.0,700.0,800.0,5.0,,,,,,,,,,,,zero_masking,,,,,,,,,,,,,,,,True,,1.0,bengio_without_sampling,,,0.505050505051,,,,,,,,,1.0139875412,2.63600492477,0.130128468245,0.0495,0.24324244646,0.0045
44,squared_error,,2.0,,,True,95.3177257525,digits,0.474747474747,,,,,,,,,,,False,,,,model64,,,,,,,,,,,,,1000.0,,,,,1.0,,,,,,,,,,,,zero_masking,,,,,,,,,,,,,,,,True,,2.0,bengio_without_sampling,,,0.434343434343,,,,,,,,,1.00000524521,0.999994277954,0.00513294432312,0.0,0.13905261457,0.0
45,squared_error,,2.0,,,True,79.9331103679,digits,0.434343434343,,,,,,,,,,,False,,,,model64,,,,,,,,,,,,,500.0,,,,,1.0,,,,,,,,,,,,salt_and_pepper,,,,,,,,,,,,,,,,True,,4.0,bengio_without_sampling,,,0.888888888889,,,,,,,,,1.62480485439,3.13401269913,0.495479031967,0.356760414185,0.262890667611,0.144598787286
46,squared_error,0.5,6.0,,,False,,digits,,,3.0,,,,,,,,,False,,,,model55,,,,,,,32.0,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,False,1.0,bengio_without_sampling,,2.0,,,,,,,,,,1.1371101141,2.89067578316,0.188751988799,0.0,0.307803822893,0.0
47,squared_error,,2.0,,,True,25.0836120401,digits,0.292929292929,,,,,,,,,,,False,,,,model64,,,,,,,,,,,,,500.0,,,,,1.0,,,,,,,,,,,,zero_masking,,,,,,,,,,,,,,,,True,,1.0,bengio_without_sampling,,,0.363636363636,,,,,,,,,1.42664587498,2.94383692741,0.331495222586,0.0,0.419544184311,0.0
48,squared_error,0.5,2.0,,,True,19.7324414716,digits,0.151515151515,,,,,,,,,,,False,,,,model64,,,,,,,,,,,,,1000.0,,,,,1.0,,,,,,,,,,,,zero_masking,,,,,,,,,,,,,,,,True,,1.0,bengio_without_sampling,,,0.767676767677,,,,,,,,,1.09593486786,3.76056289673,0.218598078865,0.0,0.391178004245,0.0991819073448
49,squared_error,,6.0,predicted,,False,,digits,,0.0,,,,,,,,,,False,9999999999.0,,random,model88,37.0,4.0,700.0,1700.0,300.0,400.0,,,,,,,,,,,,,3.0,400.0,100.0,500.0,,,,,,,,,rectify,sigmoid,sigmoid,,1.0,sum,False,0.0,2.0,lstm,sum,,,,,,,1.0,bengio_without_sampling,,,,width,0.0,1,1.0,height,0.0,1,1.0,4.4226193428,5.14664983749,0.767421738657,0.679627945839,0.269460791316,0.198158533531
50,squared_error,,2.0,,,True,95.652173913,digits,0.10101010101,,,,,,,,,,,False,,,,model64,,,,,,,,,,,,,900.0,,,,,1.0,,,,,,,,,,,,salt_and_pepper,,,,,,,,,,,,,,,,True,,4.0,bengio_without_sampling,,,1.0,,,,,,,,,1.01822352409,1.12607240677,0.00663295964865,0.0,0.197389436039,0.002
51,squared_error,0.5,2.0,,,True,40.4682274247,digits,0.126262626263,,,,,,,,,,,False,,,,model64,,,,,,,,,,,,,700.0,,,,,1.0,,,,,,,,,,,,zero_masking,,,,,,,,,,,,,,,,True,,1.0,bengio_without_sampling,,,0.818181818182,,,,,,,,,1.23512089252,2.76087069511,0.177776006603,0.0,0.391314425581,0.0751448524634
52,squared_error,0.5,6.0,,,False,,digits,,,5.0,,,,,,,,,False,,,,model55,,,,,,,128.0,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,True,1.0,bengio_without_sampling,,3.0,,,,,,,,,,4.17620944977,5.4197640419,0.356167180064,0.0,0.597718930756,0.199022687936
53,squared_error,,2.0,,,True,77.5919732441,digits,0.0505050505051,,,,,,,,,,,False,,,,model64,,,,,,,,,,,,,1000.0,,,,,1.0,,,,,,,,,,,,salt_and_pepper,,,,,,,,,,,,,,,,True,,1.0,bengio_without_sampling,,,0.40404040404,,,,,,,,,4.73408889771,7.28749704361,0.463237156317,0.208087713462,0.572092407294,0.318991761215
54,squared_error,0.5,2.0,,,False,,digits,0.121212121212,,,,,,,,,,,False,,,,model64,,,,,,,,,,,,,1000.0,100.0,300.0,400.0,500.0,5.0,,,,,,,,,,,,zero_masking,,,,,,,,,,,,,,,,True,,1.0,bengio_without_sampling,,,0.505050505051,,,,,,,,,1.6528147459,2.33809018135,0.144189667975,0.004,0.336700175152,0.0
55,squared_error,,6.0,predicted,,False,,digits,,0.0,,,,,,,,,,False,9999999999.0,,random,model88,68.0,4.0,500.0,2000.0,600.0,1700.0,,,,,,,,,,,,,3.0,200.0,200.0,400.0,,,,,,,,,rectify,sigmoid,sigmoid,,1.0,sum,False,0.0,6.0,lstm,sum,,,,,,,1.0,bengio_without_sampling,,,,width,0.0,1,1.0,height,0.0,1,1.0,2.23897790909,2.97216773033,0.658570388746,0.600687473888,0.200888836828,0.045087902006
56,squared_error,,2.0,,,True,56.1872909699,digits,0.121212121212,,,,,,,,,,,False,,,,model64,,,,,,,,,,,,,400.0,,,,,1.0,,,,,,,,,,,,zero_masking,,,,,,,,,,,,,,,,True,,1.0,bengio_without_sampling,,,0.929292929293,,,,,,,,,2.10259747505,4.61793041229,0.318735000431,0.0,0.493333329899,0.190687723303
57,squared_error,,2.0,,,True,69.2307692308,digits,0.166666666667,,,,,,,,,,,False,,,,model64,,,,,,,,,,,,,900.0,,,,,1.0,,,,,,,,,,,,zero_masking,,,,,,,,,,,,,,,,True,,1.0,bengio_without_sampling,,,0.292929292929,,,,,,,,,1.86694741249,4.31040668488,0.293774725158,0.0,0.443427559078,0.180054101036
58,squared_error,,2.0,,,True,59.5317725753,digits,0.146464646465,,,,,,,,,,,False,,,,model64,,,,,,,,,,,,,900.0,,,,,1.0,,,,,,,,,,,,salt_and_pepper,,,,,,,,,,,,,,,,True,,1.0,bengio_without_sampling,,,0.191919191919,,,,,,,,,2.81062793732,4.1030664444,0.341321852987,0.32140084974,0.492861657463,0.192551730938
59,squared_error,,6.0,predicted,,False,,digits,,0.0,,,,,,,,,,False,9999999999.0,,random,model88,77.0,4.0,1800.0,700.0,1400.0,500.0,,,,,,,,,,,,,1.0,300.0,,,,,,,,,,,rectify,sigmoid,sigmoid,,1.0,sum,False,0.0,4.0,gru,sum,,,,,,,1.0,bengio_without_sampling,,,,width,0.0,1,1.0,height,0.0,1,1.0,6.05486726761,10.1419153214,0.743964456241,0.604803430736,0.47279876717,0.346806987086
60,squared_error,0.5,2.0,,,False,,digits,0.111111111111,,,,,,,,,,,False,,,,model64,,,,,,,,,,,,,900.0,900.0,400.0,100.0,300.0,5.0,,,,,,,,,,,,zero_masking,,,,,,,,,,,,,,,,True,,4.0,bengio_without_sampling,,,0.383838383838,,,,,,,,,4.90412044525,8.57504272461,0.616995986233,0.441715485114,0.477232433517,0.223136368049
61,squared_error,,2.0,,,True,11.7056856187,digits,0.040404040404,,,,,,,,,,,False,,,,model64,,,,,,,,,,,,,900.0,,,,,1.0,,,,,,,,,,,,salt_and_pepper,,,,,,,,,,,,,,,,True,,1.0,bengio_without_sampling,,,0.141414141414,,,,,,,,,3.72799444199,7.28031873703,0.400124496157,0.303029995664,0.566335496715,0.319029730364
62,squared_error,,2.0,,,False,,digits,0.0959595959596,,,,,,,,,,,False,,,,model64,,,,,,,,,,,,,900.0,800.0,800.0,100.0,700.0,5.0,,,,,,,,,,,,salt_and_pepper,,,,,,,,,,,,,,,,True,,1.0,bengio_without_sampling,,,0.444444444444,,,,,,,,,4.56782531738,5.26787805557,0.636409189728,0.460092928686,0.465162517711,0.262580964537
63,squared_error,,2.0,,,True,35.4515050167,digits,0.131313131313,,,,,,,,,,,False,,,,model64,,,,,,,,,,,,,900.0,,,,,1.0,,,,,,,,,,,,salt_and_pepper,,,,,,,,,,,,,,,,True,,1.0,bengio_without_sampling,,,0.363636363636,,,,,,,,,1.87038636208,2.55924844742,0.180660688497,0.241451625319,0.426096740345,0.0988736902596
64,squared_error,,6.0,,1.0,False,,digits,,0.0,,,,,,,,,,False,9999999999.0,,random,model88,77.0,1.0,1900.0,,,,,,,,,,,,,,,,2.0,500.0,300.0,,,,,,,,,,very_leaky_rectify,sigmoid,sigmoid,,1.0,sum,False,0.0,5.0,lstm,over,,,,,,,1.0,bengio_without_sampling,,,,width,0.0,1,1.0,height,0.0,1,1.0,4.39385509491,6.48775959015,0.670853370471,0.410444875133,0.428854049735,0.358728044493
65,squared_error,,6.0,,,False,,digits,,,5.0,,,,,,,,,False,,,,model55,,,,,,,256.0,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,True,1.0,bengio_without_sampling,,3.0,,,,,,,,,,2.87661647797,2.65767621994,0.385852916147,0.009,0.601359460186,0.2502561853
66,squared_error,,2.0,,,True,14.0468227425,digits,0.10101010101,,,,,,,,,,,False,,,,model64,,,,,,,,,,,,,800.0,,,,,1.0,,,,,,,,,,,,salt_and_pepper,,,,,,,,,,,,,,,,True,,1.0,bengio_without_sampling,,,0.747474747475,,,,,,,,,5.24468946457,9.15714740753,0.556268091573,0.375099871002,0.572433371345,0.218106894525
67,squared_error,,6.0,,,False,,digits,0.181818181818,,3.0,,,,,,,,,False,,,,model55,,,,,,,8.0,32.0,32.0,16.0,128.0,1.0,,,,,,5.0,,,,,,,,,,,,salt_and_pepper,,,,,,,,,,,,,,,False,,True,1.0,bengio_without_sampling,,4.0,,,,,,,,,,1.00001633167,1.00201165676,0.00684606767414,0.0,0.140242310036,0.0
